"","x","y","poligons","aet","Bird_richness","shannon_diversity","precipitation","Prec.seas.","rad","Human_footprint","Ec.Het","Humanpopdens","Tempseas","Temperature"
"1",-0.375,53.875,208079,449.175792163459,51,0.493031101380636,628.562500000001,12.7714134454728,46.75,28.6558341194898,0.0385506249509233,602.45166015625,461.475288391114,9.49776405096055
"2",-0.625,51.875,219598,532.920530322956,50,1.5611739324526,683.687500000001,12.7374365925789,48,35.0472243299981,0.0411793767146778,377.153900146484,484.517299652099,9.76854968070983
"3",-0.625,53.875,208078,441.823874150813,52,0.424356420481334,641.000000000001,12.0997081995011,46.75,25.8105871601424,0.0345853456980643,53.171947479248,458.607067108154,9.04681783914566
"4",-0.875,53.875,208077,463.762991438591,51,0.684052307005782,591.687500000002,11.6085497736931,46.75,25.3382285053264,0.0356313228737999,83.8546142578125,460.052495956421,9.18894612789153
"5",-1.375,42.125,275755,629.035317353074,93,1.19533128432048,457.375,23.4777193069457,66.0625,12.5393600181548,0.0644911277339575,14.9826803207397,614.084960937499,13.8151087760925
"6",-1.375,50.625,226795,559.73450715795,46,1.35129609931292,824.062500000002,29.6903337240219,47.8125,25.4623810266083,0.0629237134486041,179.252487182617,436.495616912842,10.356357395649
"7",-1.625,47.375,245514,702.682806898401,71,1.52237676270634,785.5,24.4420078992843,53.9375,22.7525614147106,0.0451503141194174,303.855102539062,500.938714981079,11.7302612066269
"8",-1.875,39.875,288713,761.879482799203,77,1.23381014879474,479.999999999997,31.1698304414749,71.9375,6.30711262294756,0.0246366729061887,3.22738790512085,684.446800231933,11.9218769073487
"9",-100.875,23.375,383357,554.4953799629,151,0.857641355838518,403.187500000002,63.4152667522432,107.75,3.96680080656361,0.0301724263164918,6.70880317687988,300.024356842041,16.6975982189179
"10",-100.875,23.625,381917,714.809100431907,153,0.903322912713042,368.687500000002,61.6203815937043,107.25,4.2372406953886,0.0393459814624298,9.00263214111328,308.612516403197,15.8997679948807
"11",-103.125,40.625,283988,501.921124484107,159,0.596871198924931,414.625000000001,73.9959721565247,78,10.0346853514809,0.0370260821521111,26.9174404144287,978.779708862304,9.65390610694885
"12",-104.125,21.875,391984,987.101002748236,203,0.552929161077429,815.874999999996,114.93838262558,111.9375,3.05054209737208,0.0247330758935379,4.33729934692383,297.561988830567,21.4450316429138
"13",-104.375,35.875,311343,483.793830053013,174,0.0341454414229383,392.625,69.7834997177124,83.5,2.62679936396598,0.0155400222431793,0.0481112711131573,806.438270568848,11.2087860107422
"14",-104.625,33.625,324302,259.960507505478,161,0.546961434885362,323.625,67.4634766578674,86.25,5.13224107590346,0.0139264212772442,0.20583313703537,831.818119049073,15.2032729387283
"15",-105.125,35.875,311340,494.962648677583,169,0.158484836751989,451.187499999999,65.7326505184175,84.8125,6.45447775050827,0.0373586641232284,0.821061909198761,748.93679046631,9.00133872032169
"16",-105.375,35.875,311339,705.457442346445,172,0.944197100253859,518.124999999998,59.580814599991,85.1875,4.84337111159172,0.0378609991807649,4.84082365036011,700.750984191895,6.78797903656965
"17",-106.375,35.375,314215,319.979633692956,178,0.733592238402207,327.812500000003,48.9345843791961,85.75,9.26553184276996,0.0383641618084132,8.68316268920898,845.659629821776,11.7330022454261
"18",-106.625,33.875,322854,246.458084873254,180,0.325321284686862,262.25,69.3462738990783,86.9375,3.41391077337836,0.0143252088572626,0.0244090724736452,816.252677917481,13.5697805285454
"19",-106.625,35.625,312774,457.670469305333,174,1.06561372430656,414.187500000002,43.9498138427734,85.25,4.58774912598398,0.0493774529416251,3.54445195198059,823.580326080322,10.3953461050987
"20",-107.875,34.875,317089,502.900739649291,165,0.598089976414949,313.875000000001,65.3717212677002,87.9375,4.55951973443658,0.0323050090020579,0.0309382546693087,795.209171295166,9.23202186822889
"21",-107.875,35.125,315649,353.036834238316,164,0.784196056386863,290.3125,64.5462560653687,87.3125,6.6457894320404,0.0371043083657214,22.768310546875,802.355396270752,9.4583262205124
